#idx, dt(s),dx(m),dy(m),dtheta(m)
2104, 0.109782, 0.526366, 0.000000, 0.032625
2105, 0.099978, 0.498357, 0.000000, 0.029429
2106, 0.109984, 0.571146, 0.000000, 0.030720
2107, 0.100146, 0.541445, 0.000000, 0.026252
2108, 0.109926, 0.618301, 0.000000, 0.026715
2109, 0.099993, 0.585271, 0.000000, 0.021947
2110, 0.099956, 0.606719, 0.000000, 0.020890
2111, 0.109973, 0.691660, 0.000000, 0.023862
2112, 0.100005, 0.651230, 0.000000, 0.022687
2113, 0.110185, 0.743036, 0.000000, 0.025788
2114, 0.099885, 0.696834, 0.000000, 0.024764
2115, 0.099934, 0.718883, 0.000000, 0.025609
2116, 0.109990, 0.814430, 0.000000, 0.028279
2117, 0.099985, 0.759615, 0.000000, 0.027230
2118, 0.110370, 0.860127, 0.000000, 0.030968
2119, 0.099591, 0.796161, 0.000000, 0.028036
2120, 0.110044, 0.901724, 0.000000, 0.031380
2121, 0.099982, 0.840255, 0.000000, 0.026283
2122, 0.100019, 0.860904, 0.000000, 0.023762
2123, 0.110015, 0.969524, 0.000000, 0.024044
2124, 0.099984, 0.901057, 0.000000, 0.019112
2125, 0.110108, 1.013761, 0.000000, 0.018042
2126, 0.099923, 0.939407, 0.000000, 0.013162
2127, 0.110085, 1.056124, 0.000000, 0.011127
2128, 0.099924, 0.977061, 0.000000, 0.006610
2129, 0.099997, 0.994066, 0.000000, 0.003623
2130, 0.109931, 1.108815, 0.000000, 0.000771
2131, 0.100144, 1.022827, 0.000000, -0.000630
2132, 0.110030, 1.138354, 0.000000, -0.001130
2133, 0.099828, 1.047123, 0.000000, -0.000976
2134, 0.110136, 1.171782, 0.000000, -0.001126
2135, 0.099859, 1.077456, 0.000000, -0.001123
2136, 0.109992, 1.203060, 0.000000, -0.001563
2137, 0.100273, 1.111555, 0.000000, -0.001808
2138, 0.099708, 1.119192, 0.000000, -0.002195
2139, 0.110002, 1.249752, 0.000000, -0.002645
2140, 0.100020, 1.149545, 0.000000, -0.002968
2141, 0.109981, 1.278962, 0.000000, -0.003479
2142, 0.100217, 1.179445, 0.000000, -0.003668
2143, 0.109834, 1.306688, 0.000000, -0.004761
2144, 0.099936, 1.199609, 0.000000, -0.005210
2145, 0.100011, 1.209379, 0.000000, -0.005814
2146, 0.110027, 1.340552, 0.000000, -0.006723
2147, 0.100003, 1.227399, 0.000000, -0.006163
2148, 0.109975, 1.358330, 0.000000, -0.006408
2149, 0.100106, 1.242372, 0.000000, -0.006055
2150, 0.099929, 1.243658, 0.000000, -0.006307
2151, 0.110115, 1.373266, 0.000000, -0.007272
2152, 0.099950, 1.248943, 0.000000, -0.007073
2153, 0.109867, 1.375630, 0.000000, -0.008580
2154, 0.100007, 1.254493, 0.000000, -0.007753
2155, 0.109983, 1.380713, 0.000000, -0.008454
2156, 0.100112, 1.256417, 0.000000, -0.007127
2157, 0.099937, 1.252520, 0.000000, -0.006702
2158, 0.109963, 1.375405, 0.000000, -0.006437
2159, 0.099987, 1.248052, 0.000000, -0.004814
2160, 0.110045, 1.369704, 0.000000, -0.003729
2161, 0.099991, 1.241057, 0.000000, -0.001204
2162, 0.099991, 1.238980, 0.000000, -0.001188
2163, 0.109999, 1.363279, 0.000000, -0.000104
2164, 0.099976, 1.240003, 0.000000, -0.000198
2165, 0.109990, 1.363324, 0.000000, -0.001045
2166, 0.100304, 1.242890, 0.000000, -0.001267
2167, 0.099685, 1.236142, 0.000000, -0.000864
2168, 0.110028, 1.365413, 0.000000, -0.000194
2169, 0.099986, 1.242233, 0.000000, 0.000140
2170, 0.109987, 1.368737, 0.000000, -0.000656
2171, 0.100084, 1.247724, 0.000000, -0.000927
2172, 0.099920, 1.247520, 0.000000, -0.000547
2173, 0.110146, 1.375461, 0.000000, -0.000599
2174, 0.099960, 1.247307, 0.000000, -0.000473
2175, 0.110042, 1.371403, 0.000000, -0.000843
2176, 0.099904, 1.243241, 0.000000, -0.000374
2177, 0.099952, 1.242418, 0.000000, -0.000402
2178, 0.109982, 1.366265, 0.000000, -0.000568
2179, 0.100154, 1.243266, 0.000000, -0.000649
2180, 0.110061, 1.363413, 0.000000, -0.000484
2181, 0.099790, 1.232407, 0.000000, 0.000515
2182, 0.100034, 1.231361, 0.000000, 0.001475
2183, 0.109949, 1.348879, 0.000000, 0.002085
2184, 0.100012, 1.223424, 0.000000, 0.001839
2185, 0.110123, 1.343444, 0.000000, 0.001712
2186, 0.099860, 1.214661, 0.000000, 0.001576
2187, 0.099995, 1.212306, 0.000000, 0.001412
2188, 0.109998, 1.328740, 0.000000, 0.000629
2189, 0.099984, 1.204520, 0.000000, -0.001196
2190, 0.110248, 1.325997, 0.000000, -0.004005
2191, 0.099753, 1.196058, 0.000000, -0.005676
2192, 0.100016, 1.193191, 0.000000, -0.007235
2193, 0.109993, 1.306943, 0.000000, -0.009443
2194, 0.099990, 1.186235, 0.000000, -0.009870
2195, 0.110062, 1.305689, 0.000000, -0.011655
2196, 0.099953, 1.185819, 0.000000, -0.010684
2197, 0.110021, 1.303535, 0.000000, -0.011417
2198, 0.100090, 1.183024, 0.000000, -0.009320
2199, 0.100061, 1.180393, 0.000000, -0.007462
2200, 0.109853, 1.295537, 0.000000, -0.006272
2201, 0.099976, 1.179605, 0.000000, -0.004830
2202, 0.109983, 1.295853, 0.000000, -0.004123
2203, 0.100142, 1.176391, 0.000000, -0.004936
2204, 0.100035, 1.172653, 0.000000, -0.004602
2205, 0.109850, 1.287201, 0.000000, -0.004843
2206, 0.099938, 1.171615, 0.000000, -0.003453
2207, 0.110014, 1.290065, 0.000000, -0.002180
2208, 0.099990, 1.172506, 0.000000, -0.001200
2209, 0.100206, 1.174775, 0.000000, -0.000758
2210, 0.109799, 1.286497, 0.000000, -0.001435
2211, 0.100041, 1.170946, 0.000000, -0.003143
2212, 0.109964, 1.284707, 0.000000, -0.005149
2213, 0.099988, 1.166719, 0.000000, -0.005408
2214, 0.110311, 1.287149, 0.000000, -0.006623
2215, 0.099673, 1.164234, 0.000000, -0.006345
2216, 0.100012, 1.169590, 0.000000, -0.007218
2217, 0.110033, 1.287152, 0.000000, -0.008661
2218, 0.099973, 1.169534, 0.000000, -0.008174
2219, 0.110065, 1.287655, 0.000000, -0.009384
2220, 0.099978, 1.169728, 0.000000, -0.008534
2221, 0.099948, 1.169569, 0.000000, -0.008261
2222, 0.110057, 1.288445, 0.000000, -0.008560
2223, 0.100107, 1.172537, 0.000000, -0.006928
2224, 0.109866, 1.287342, 0.000000, -0.007298
2225, 0.099944, 1.171567, 0.000000, -0.006740
2226, 0.110027, 1.289855, 0.000000, -0.006582
2227, 0.100093, 1.172427, 0.000000, -0.004101
2228, 0.099979, 1.169176, 0.000000, -0.002713
2229, 0.109885, 1.282940, 0.000000, -0.002528
2230, 0.099995, 1.166173, 0.000000, -0.002460
2231, 0.110006, 1.281408, 0.000000, -0.003029
2232, 0.099994, 1.162660, 0.000000, -0.003015
2233, 0.100189, 1.162118, 0.000000, -0.003022
2234, 0.109817, 1.270617, 0.000000, -0.003428
2235, 0.100036, 1.154747, 0.000000, -0.002972
2236, 0.109998, 1.267518, 0.000000, -0.002515
2237, 0.099955, 1.150035, 0.000000, -0.001916
2238, 0.100012, 1.148699, 0.000000, -0.002086
2239, 0.109990, 1.260618, 0.000000, -0.002035
2240, 0.099958, 1.143435, 0.000000, -0.001811
2241, 0.110080, 1.257834, 0.000000, -0.001693
2242, 0.099937, 1.140491, 0.000000, -0.001844
2243, 0.100175, 1.141622, 0.000000, -0.001972
2244, 0.109837, 1.249213, 0.000000, -0.001964
2245, 0.100001, 1.134412, 0.000000, -0.001470
2246, 0.109996, 1.244405, 0.000000, -0.001541
2247, 0.100215, 1.131238, 0.000000, -0.001917
2248, 0.099870, 1.125590, 0.000000, -0.001944
2249, 0.109915, 1.236702, 0.000000, -0.002179
2250, 0.100043, 1.122812, 0.000000, -0.001675
2251, 0.110117, 1.231569, 0.000000, -0.002394
2252, 0.099991, 1.114685, 0.000000, -0.001897
2253, 0.109872, 1.221759, 0.000000, -0.002448
2254, 0.099958, 1.108677, 0.000000, -0.002121
2255, 0.099984, 1.105783, 0.000000, -0.003044
2256, 0.110033, 1.213754, 0.000000, -0.003449
2257, 0.100033, 1.101191, 0.000000, -0.003081
2258, 0.110005, 1.208097, 0.000000, -0.003421
2259, 0.099944, 1.093997, 0.000000, -0.002525
2260, 0.100008, 1.090776, 0.000000, -0.002485
2261, 0.109956, 1.194905, 0.000000, -0.002040
2262, 0.100202, 1.085459, 0.000000, -0.002053
2263, 0.109818, 1.186103, 0.000000, -0.002568
2264, 0.100008, 1.076766, 0.000000, -0.002029
2265, 0.100061, 1.074092, 0.000000, -0.002060
2266, 0.109925, 1.175838, 0.000000, -0.002146
2267, 0.100060, 1.065930, 0.000000, -0.001981
2268, 0.109943, 1.165378, 0.000000, -0.002169
2269, 0.100006, 1.053622, 0.000000, -0.002010
2270, 0.100010, 1.046206, 0.000000, -0.001621
2271, 0.110075, 1.141634, 0.000000, -0.001447
2272, 0.100089, 1.027768, 0.000000, -0.001287
2273, 0.109870, 1.115183, 0.000000, -0.001378
2274, 0.099924, 1.001639, 0.000000, -0.001446
2275, 0.100009, 0.990493, 0.000000, -0.001247
2276, 0.110165, 1.078605, 0.000000, -0.001431
2277, 0.099858, 0.967163, 0.000000, -0.001094
2278, 0.109953, 1.053062, 0.000000, -0.001042
2279, 0.100019, 0.946575, 0.000000, -0.001065
2280, 0.100031, 0.934422, 0.000000, -0.001155
2281, 0.110157, 1.011272, 0.000000, -0.001670
2282, 0.099817, 0.898811, 0.000000, -0.001272
2283, 0.109987, 0.970788, 0.000000, -0.001163
2284, 0.099999, 0.863971, 0.000000, -0.001284
2285, 0.099976, 0.845635, 0.000000, -0.001059
2286, 0.110057, 0.909600, 0.000000, -0.001219
2287, 0.099963, 0.807032, 0.000000, -0.000232
2288, 0.110037, 0.867968, 0.000000, 0.000558
2289, 0.099935, 0.770457, 0.000000, 0.000938
2290, 0.110022, 0.829108, 0.000000, 0.001206
2291, 0.100152, 0.737385, 0.000000, 0.000866
2292, 0.099841, 0.718964, 0.000000, 0.000489
2293, 0.109992, 0.773923, 0.000000, -0.000083
2294, 0.099987, 0.687560, 0.000000, -0.000996
2295, 0.110072, 0.740103, 0.000000, -0.001952
2296, 0.100081, 0.657517, 0.000000, -0.002029
2297, 0.099877, 0.640739, 0.000000, -0.001830
2298, 0.109983, 0.686820, 0.000000, -0.002154
2299, 0.100003, 0.605736, 0.000000, -0.001438
2300, 0.110143, 0.645003, 0.000000, -0.001599
2301, 0.099882, 0.564380, 0.000000, -0.001981
2302, 0.109990, 0.597079, 0.000000, -0.001904
2303, 0.100035, 0.519013, 0.000000, -0.001691
2304, 0.099908, 0.494783, 0.000000, -0.000702
2305, 0.110168, 0.519117, 0.000000, -0.001238
2306, 0.099848, 0.447437, 0.000000, -0.000540
2307, 0.110012, 0.468437, 0.000000, 0.000118
2308, 0.099960, 0.404665, 0.000000, 0.001138
2309, 0.100049, 0.387012, 0.000000, 0.001779
2310, 0.110030, 0.408160, 0.000000, 0.004355
2311, 0.099920, 0.358190, 0.000000, 0.005607
2312, 0.110024, 0.383222, 0.000000, 0.006941
2313, 0.099968, 0.338840, 0.000000, 0.008973
2314, 0.100047, 0.331789, 0.000000, 0.011092
2315, 0.110063, 0.359487, 0.000000, 0.013568
2316, 0.099927, 0.322547, 0.000000, 0.014692
2317, 0.109996, 0.351123, 0.000000, 0.018655
2318, 0.100045, 0.316379, 0.000000, 0.017386
2319, 0.099901, 0.310551, 0.000000, 0.016089
2320, 0.110206, 0.326507, 0.000000, 0.012871
2321, 0.099825, 0.267910, 0.000000, 0.007936
2322, 0.109986, 0.252648, 0.000000, 0.007743
2323, 0.100039, 0.190638, 0.000000, 0.004966
2324, 0.110140, 0.171441, 0.000000, 0.002765
2325, 0.099869, 0.124003, 0.000000, 0.001653
2326, 0.099970, 0.094582, 0.000000, 0.000682
2327, 0.109975, 0.083050, 0.000000, -0.000618
2328, 0.100000, 0.075936, 0.000000, 0.000361
2329, 0.110224, 0.091275, 0.000000, -0.000025
2330, 0.099784, 0.083376, 0.000000, -0.000511
2331, 0.109939, 0.090884, 0.000000, 0.000568
2332, 0.100035, 0.084643, 0.000000, -0.000129
2333, 0.100071, 0.084671, 0.000000, -0.000208
2334, 0.109950, 0.090982, 0.000000, 0.000331
2335, 0.099959, 0.082996, 0.000000, -0.000034
2336, 0.110014, 0.092471, 0.000000, -0.000009
2337, 0.100006, 0.083546, 0.000000, 0.000161
2338, 0.109966, 0.091213, 0.000000, -0.000091
2339, 0.100248, 0.083564, 0.000000, 0.000063
2340, 0.099771, 0.083417, 0.000000, -0.000016
2341, 0.110044, 0.091537, 0.000000, -0.000004
2342, 0.099930, 0.083067, 0.000000, 0.000046
2343, 0.110158, 0.091904, 0.000000, -0.000095
2344, 0.100070, 0.083346, 0.000000, 0.000018
2345, 0.109798, 0.091221, 0.000000, 0.000029
2346, 0.099999, 0.083279, 0.000000, -0.000062
2347, 0.099991, 0.083316, 0.000000, 0.000017
2348, 0.110170, 0.091586, 0.000000, 0.000059
2349, 0.099836, 0.083028, 0.000000, -0.000026
2350, 0.110031, 0.091621, 0.000000, -0.000041
2351, 0.099938, 0.083100, 0.000000, -0.000118
2352, 0.100005, 0.083097, 0.000000, 0.000029
2353, 0.110241, 0.091762, 0.000000, -0.000048
2354, 0.099804, 0.083066, 0.000000, -0.000004
2355, 0.109986, 0.091514, 0.000000, -0.000067
2356, 0.100045, 0.083343, 0.000000, -0.000033
2357, 0.109939, 0.091621, 0.000000, -0.000098
2358, 0.100080, 0.083318, 0.000000, -0.000005
2359, 0.099875, 0.083166, 0.000000, 0.000031
2360, 0.110050, 0.091732, 0.000000, -0.000054
2361, 0.099990, 0.083310, 0.000000, -0.000097
2362, 0.109986, 0.091688, 0.000000, -0.000047
2363, 0.100075, 0.083500, 0.000000, -0.000071
2364, 0.109959, 0.091763, 0.000000, 0.000058
2365, 0.099928, 0.083363, 0.000000, -0.000062
2366, 0.100055, 0.083492, 0.000000, -0.000096
2367, 0.110041, 0.091852, 0.000000, 0.000082
2368, 0.100200, 0.083637, 0.000000, -0.000073
2369, 0.109738, 0.091648, 0.000000, -0.000104
2370, 0.100003, 0.083560, 0.000000, -0.000051
2371, 0.099999, 0.083547, 0.000000, -0.000071
2372, 0.110126, 0.091948, 0.000000, -0.000061
2373, 0.099943, 0.083453, 0.000000, -0.000053
2374, 0.109927, 0.091735, 0.000000, -0.000120
2375, 0.099979, 0.083414, 0.000000, 0.000099
2376, 0.109956, 0.091762, 0.000000, -0.000157
2377, 0.100172, 0.083601, 0.000000, 0.000015
2378, 0.099831, 0.083304, 0.000000, -0.000116
2379, 0.110107, 0.091826, 0.000000, -0.000043
2380, 0.099893, 0.083312, 0.000000, -0.000076
2381, 0.110025, 0.091693, 0.000000, 0.000015
2382, 0.100037, 0.083346, 0.000000, -0.000032
2383, 0.110005, 0.091691, 0.000000, -0.000119
2384, 0.099946, 0.083321, 0.000000, 0.000046
2385, 0.100036, 0.083390, 0.000000, 0.000002
2386, 0.109925, 0.091578, 0.000000, -0.000057
2387, 0.100266, 0.083536, 0.000000, -0.000084
2388, 0.109760, 0.092549, 0.000000, 0.000208
2389, 0.100011, 0.086746, 0.000000, 0.000533
2390, 0.100032, 0.089874, 0.000000, 0.000212
2391, 0.110113, 0.102355, 0.000000, 0.000389
2392, 0.100054, 0.095732, 0.000000, 0.000761
2393, 0.109765, 0.107750, 0.000000, 0.000674
2394, 0.100060, 0.100395, 0.000000, 0.000806
2395, 0.110064, 0.113062, 0.000000, 0.001358
2396, 0.100091, 0.107312, 0.000000, 0.001612
2397, 0.099839, 0.116253, 0.000000, 0.002691
2398, 0.109929, 0.144884, 0.000000, 0.004861
2399, 0.099994, 0.150852, 0.000000, 0.006257
2400, 0.110046, 0.189668, 0.000000, 0.009567
2401, 0.100174, 0.195160, 0.000000, 0.011083
2402, 0.099785, 0.215719, 0.000000, 0.013981
2403, 0.110029, 0.262858, 0.000000, 0.019253
2404, 0.099971, 0.262206, 0.000000, 0.020927
2405, 0.109998, 0.314154, 0.000000, 0.026484
2406, 0.100082, 0.308734, 0.000000, 0.027357
2407, 0.099921, 0.329621, 0.000000, 0.030106
2408, 0.110030, 0.387037, 0.000000, 0.036493
2409, 0.099999, 0.372453, 0.000000, 0.035755
2410, 0.109958, 0.431488, 0.000000, 0.041612
2411, 0.100026, 0.412159, 0.000000, 0.040266
2412, 0.100002, 0.430159, 0.000000, 0.041829
2413, 0.109988, 0.493745, 0.000000, 0.049197
2414, 0.099956, 0.466885, 0.000000, 0.046485
2415, 0.100023, 0.483511, 0.000000, 0.047184
2416, 0.110047, 0.551873, 0.000000, 0.051972
2417, 0.100000, 0.522319, 0.000000, 0.048326
2418, 0.110040, 0.600106, 0.000000, 0.052471
2419, 0.099986, 0.567749, 0.000000, 0.046792
2420, 0.100002, 0.588184, 0.000000, 0.047076
2421, 0.109982, 0.671348, 0.000000, 0.050424
2422, 0.099998, 0.634888, 0.000000, 0.045180
2423, 0.109954, 0.727150, 0.000000, 0.047230
2424, 0.100038, 0.687274, 0.000000, 0.039284
2425, 0.100156, 0.710679, 0.000000, 0.036883
2426, 0.109752, 0.804663, 0.000000, 0.038682
2427, 0.100021, 0.757536, 0.000000, 0.034583
2428, 0.109997, 0.858792, 0.000000, 0.037719
2429, 0.100023, 0.803946, 0.000000, 0.033505
2430, 0.110079, 0.909763, 0.000000, 0.034925
2431, 0.099849, 0.847248, 0.000000, 0.029953
2432, 0.100052, 0.869928, 0.000000, 0.028370
2433, 0.109993, 0.980888, 0.000000, 0.028358
2434, 0.100017, 0.914533, 0.000000, 0.022942
2435, 0.110163, 1.032202, 0.000000, 0.021766
2436, 0.099834, 0.957933, 0.000000, 0.015989
2437, 0.109971, 1.079981, 0.000000, 0.013587
2438, 0.099993, 1.004729, 0.000000, 0.008936
2439, 0.110206, 1.132858, 0.000000, 0.007170
2440, 0.099945, 1.049903, 0.000000, 0.004279
2441, 0.099912, 1.070204, 0.000000, 0.002083
2442, 0.109925, 1.201829, 0.000000, 0.000440
2443, 0.100001, 1.115724, 0.000000, 0.000283
2444, 0.110245, 1.254359, 0.000000, 0.000604
2445, 0.099793, 1.156557, 0.000000, 0.000785
2446, 0.109968, 1.293951, 0.000000, 0.000926
2447, 0.100035, 1.191023, 0.000000, 0.001238
2448, 0.099994, 1.199458, 0.000000, 0.001283
2449, 0.110158, 1.325495, 0.000000, 0.001571
2450, 0.099819, 1.201828, 0.000000, 0.001784
2451, 0.110003, 1.324520, 0.000000, 0.002005
2452, 0.099958, 1.203218, 0.000000, 0.001768
2453, 0.110029, 1.323031, 0.000000, 0.001775
2454, 0.100203, 1.203299, 0.000000, 0.001774
2455, 0.099776, 1.197239, 0.000000, 0.001710
2456, 0.109993, 1.319463, 0.000000, 0.001556
2457, 0.100042, 1.199619, 0.000000, 0.001672
2458, 0.109972, 1.317382, 0.000000, 0.000687
2459, 0.100056, 1.194817, 0.000000, 0.001189
2460, 0.099932, 1.188130, 0.000000, 0.000185
2461, 0.109988, 1.303298, 0.000000, 0.000031
2462, 0.100096, 1.183081, 0.000000, -0.000505
2463, 0.110013, 1.296705, 0.000000, -0.000335
2464, 0.100136, 1.177410, 0.000000, 0.000111
2465, 0.109756, 1.289391, 0.000000, 0.000047
2466, 0.100025, 1.174330, 0.000000, 0.000158
2467, 0.099966, 1.172283, 0.000000, 0.000033
2468, 0.110229, 1.289091, 0.000000, -0.000188
2469, 0.099818, 1.163611, 0.000000, -0.000084
2470, 0.110025, 1.278927, 0.000000, -0.000173
2471, 0.099951, 1.158503, 0.000000, 0.000134
2472, 0.100008, 1.156750, 0.000000, -0.000367
2473, 0.110204, 1.273075, 0.000000, -0.000199
2474, 0.099727, 1.149979, 0.000000, -0.000998
2475, 0.110011, 1.265286, 0.000000, -0.000622
2476, 0.100021, 1.147430, 0.000000, 0.000040
2477, 0.109961, 1.257872, 0.000000, 0.000320
2478, 0.100073, 1.142063, 0.000000, 0.000441
2479, 0.099962, 1.138652, 0.000000, 0.000520
2480, 0.109994, 1.249938, 0.000000, 0.000577
2481, 0.100010, 1.133053, 0.000000, 0.000583
2482, 0.109950, 1.241787, 0.000000, 0.000480
2483, 0.100207, 1.128753, 0.000000, 0.000676
2484, 0.099798, 1.121970, 0.000000, 0.000644
2485, 0.110071, 1.235516, 0.000000, 0.000626
2486, 0.099943, 1.119857, 0.000000, 0.000447
2487, 0.110174, 1.230916, 0.000000, 0.000558
2488, 0.100026, 1.114107, 0.000000, 0.000323
2489, 0.099818, 1.109478, 0.000000, 0.000503
2490, 0.109936, 1.219464, 0.000000, 0.000538
2491, 0.100056, 1.107362, 0.000000, 0.000358
2492, 0.110333, 1.218498, 0.000000, 0.000452
2493, 0.099726, 1.099344, 0.000000, 0.000514
2494, 0.109900, 1.208943, 0.000000, 0.000255
2495, 0.100020, 1.097375, 0.000000, -0.000465
2496, 0.099999, 1.094544, 0.000000, -0.001174
2497, 0.110072, 1.202199, 0.000000, -0.001467
2498, 0.099896, 1.089120, 0.000000, -0.000957
2499, 0.110005, 1.197252, 0.000000, -0.001058
2500, 0.100071, 1.087078, 0.000000, -0.001053
2501, 0.099945, 1.083846, 0.000000, -0.001298
2502, 0.110186, 1.192185, 0.000000, -0.001847
2503, 0.099785, 1.076298, 0.000000, -0.001584
2504, 0.110026, 1.182745, 0.000000, -0.001714
2505, 0.099996, 1.072166, 0.000000, -0.001400
2506, 0.110003, 1.177801, 0.000000, -0.001906
2507, 0.100007, 1.069692, 0.000000, -0.002624
2508, 0.099992, 1.068209, 0.000000, -0.003699
2509, 0.110019, 1.171970, 0.000000, -0.003957
2510, 0.100001, 1.060297, 0.000000, -0.003035
2511, 0.110126, 1.162161, 0.000000, -0.002285
2512, 0.100062, 1.052012, 0.000000, -0.001176
2513, 0.099766, 1.047462, 0.000000, -0.000650
2514, 0.110018, 1.158252, 0.000000, -0.000451
2515, 0.100025, 1.058632, 0.000000, 0.000002
2516, 0.110153, 1.172508, 0.000000, -0.000354
2517, 0.099890, 1.069690, 0.000000, 0.000450
2518, 0.109903, 1.183816, 0.000000, 0.000181
2519, 0.100018, 1.084743, 0.000000, 0.001541
2520, 0.099997, 1.093740, 0.000000, 0.001672
2521, 0.110100, 1.214684, 0.000000, 0.001643
2522, 0.099903, 1.110641, 0.000000, 0.001518
2523, 0.110019, 1.231771, 0.000000, 0.001526
2524, 0.099947, 1.125895, 0.000000, 0.000726
2525, 0.100031, 1.132635, 0.000000, 0.001037
2526, 0.109963, 1.252247, 0.000000, 0.000285
2527, 0.100021, 1.147535, 0.000000, 0.000685
2528, 0.109982, 1.272577, 0.000000, 0.000491
2529, 0.100006, 1.165411, 0.000000, 0.000574
2530, 0.110000, 1.288940, 0.000000, 0.000973
2531, 0.100237, 1.179949, 0.000000, 0.000939
2532, 0.099751, 1.179331, 0.000000, 0.001173
2533, 0.109984, 1.307589, 0.000000, 0.001829
2534, 0.100014, 1.194191, 0.000000, 0.001574
2535, 0.110192, 1.317189, 0.000000, 0.001709
2536, 0.100034, 1.195429, 0.000000, 0.001827
2537, 0.099780, 1.191076, 0.000000, 0.001518
2538, 0.110049, 1.311024, 0.000000, 0.001785
2539, 0.099948, 1.188085, 0.000000, 0.001535
2540, 0.110222, 1.308462, 0.000000, 0.001725
2541, 0.099788, 1.182888, 0.000000, 0.000751
2542, 0.109994, 1.300651, 0.000000, 0.000352
2543, 0.099963, 1.178920, 0.000000, 0.000001
2544, 0.100018, 1.177135, 0.000000, 0.000097
2545, 0.110076, 1.293421, 0.000000, 0.000359
2546, 0.099916, 1.171756, 0.000000, 0.001123
2547, 0.110000, 1.285869, 0.000000, 0.001771
2548, 0.100001, 1.165449, 0.000000, 0.001523
2549, 0.100005, 1.161568, 0.000000, 0.001114
2550, 0.110039, 1.271133, 0.000000, 0.001257
2551, 0.099947, 1.148135, 0.000000, 0.000049
2552, 0.110005, 1.255917, 0.000000, -0.000998
2553, 0.100059, 1.133019, 0.000000, -0.001427
2554, 0.099871, 1.121324, 0.000000, -0.001352
2555, 0.110130, 1.228049, 0.000000, -0.001506
2556, 0.099902, 1.108650, 0.000000, -0.001513
2557, 0.110013, 1.215182, 0.000000, -0.001593
2558, 0.100008, 1.098492, 0.000000, -0.001523
2559, 0.110139, 1.202500, 0.000000, -0.001470
2560, 0.099937, 1.084797, 0.000000, -0.001177
2561, 0.099949, 1.079817, 0.000000, -0.001590
2562, 0.109901, 1.182036, 0.000000, -0.001730
2563, 0.100066, 1.072389, 0.000000, -0.001762
2564, 0.110152, 1.176810, 0.000000, -0.001847
2565, 0.099931, 1.064494, 0.000000, -0.001796
2566, 0.109878, 1.168159, 0.000000, -0.001862
2567, 0.099988, 1.061144, 0.000000, -0.000676
2568, 0.100081, 1.061103, 0.000000, -0.000861
2569, 0.110187, 1.169766, 0.000000, -0.000796
2570, 0.099755, 1.062638, 0.000000, 0.000091
2571, 0.110003, 1.175652, 0.000000, 0.001127
2572, 0.099994, 1.071691, 0.000000, 0.002250
2573, 0.099987, 1.074900, 0.000000, 0.002410
2574, 0.110019, 1.187561, 0.000000, 0.001824
2575, 0.099968, 1.084570, 0.000000, 0.001445
2576, 0.110080, 1.201137, 0.000000, 0.001902
2577, 0.099921, 1.096453, 0.000000, 0.001823
2578, 0.100004, 1.102257, 0.000000, 0.001527
2579, 0.110211, 1.219667, 0.000000, 0.001200
2580, 0.099811, 1.109883, 0.000000, 0.002019
2581, 0.109998, 1.230199, 0.000000, 0.001418
2582, 0.100034, 1.125799, 0.000000, 0.000147
2583, 0.110132, 1.247964, 0.000000, -0.001377
2584, 0.100015, 1.140520, 0.000000, -0.000813
2585, 0.099939, 1.145745, 0.000000, -0.001194
2586, 0.109815, 1.265544, 0.000000, 0.000431
2587, 0.100054, 1.159423, 0.000000, -0.000443
2588, 0.110129, 1.283341, 0.000000, -0.000284
2589, 0.099887, 1.169465, 0.000000, -0.000851
2590, 0.099918, 1.173578, 0.000000, -0.000875
2591, 0.110077, 1.294366, 0.000000, -0.000551
2592, 0.099958, 1.174592, 0.000000, -0.000968
2593, 0.110124, 1.291845, 0.000000, -0.000488
2594, 0.099859, 1.169263, 0.000000, -0.000499
2595, 0.109988, 1.285567, 0.000000, -0.000242
2596, 0.100012, 1.166199, 0.000000, -0.000648
2597, 0.100025, 1.162651, 0.000000, -0.001009
2598, 0.110131, 1.276700, 0.000000, -0.001128
2599, 0.099848, 1.155728, 0.000000, 0.000169
2600, 0.109980, 1.270266, 0.000000, -0.000333
2601, 0.100021, 1.151160, 0.000000, 0.001065
2602, 0.099983, 1.145673, 0.000000, -0.000103
2603, 0.110063, 1.254496, 0.000000, 0.000031
2604, 0.099949, 1.130966, 0.000000, -0.000087
2605, 0.109987, 1.231882, 0.000000, -0.000880
2606, 0.100076, 1.106650, 0.000000, -0.000869
2607, 0.110096, 1.198285, 0.000000, -0.001439
2608, 0.099887, 1.067529, 0.000000, -0.001120
2609, 0.099959, 1.049578, 0.000000, -0.000915
2610, 0.109988, 1.138827, 0.000000, -0.001341
2611, 0.099997, 1.023338, 0.000000, -0.001044
2612, 0.110224, 1.114180, 0.000000, 0.000039
2613, 0.099772, 0.999171, 0.000000, 0.000380
2614, 0.099957, 0.996214, 0.000000, 0.000293
2615, 0.110036, 1.093543, 0.000000, -0.000116
2616, 0.100000, 0.991563, 0.000000, -0.000705
2617, 0.110192, 1.088640, 0.000000, -0.000408
2618, 0.099778, 0.981712, 0.000000, -0.000723
2619, 0.110014, 1.079526, 0.000000, -0.001600
2620, 0.099976, 0.978923, 0.000000, -0.001134
